corridor,route,pk,lat,lon,speed_kmh,source
a40,A40,141.98240,46.162342,6.191045,120,trace
a40,A40,142.03210,46.162562,6.191611,120,trace
a40,A40,142.08163,46.162771,6.192185,120,trace
a40,A40,142.13128,46.162988,6.192752,119,trace
a40,A40,142.18107,46.163216,6.193311,117,trace
a40,A40,142.23101,46.163461,6.193855,116,trace
a40,A40,142.28099,46.163728,6.194375,114,trace
a40,A40,142.33107,46.164017,6.194872,113,trace
a40,A40,142.38065,46.164322,6.195347,113,trace
a40,A40,142.42960,46.164640,6.195805,112,trace
a40,A40,142.47822,46.164968,6.196248,112,trace
a40,A40,142.52690,46.165294,6.196695,112,trace
a40,A40,142.57562,46.165619,6.197142,111,trace
a40,A40,142.62460,46.165936,6.197601,111,trace
a40,A40,142.67395,46.166240,6.198079,111,trace
a40,A40,142.72361,46.166529,6.198575,111,trace
a40,A40,142.77356,46.166795,6.199097,111,trace
a40,A40,142.82356,46.167043,6.199638,111,trace
a40,A40,142.87353,46.167277,6.200191,111,trace
a40,A40,142.92341,46.167496,6.200757,111,trace
a40,A40,142.97313,46.167700,6.201335,111,trace
a40,A40,143.02258,46.167888,6.201924,111,trace
a40,A40,143.07189,46.168068,6.202518,111,trace
a40,A40,143.12113,46.168245,6.203115,111,trace
a40,A40,143.17033,46.168419,6.203712,111,trace
a40,A40,143.21948,46.168592,6.204311,111,trace
a40,A40,143.26858,46.168762,6.204911,111,trace
a40,A40,143.31814,46.168934,6.205510,111,trace
a40,A40,143.36774,46.169107,6.206109,110,trace
a40,A40,143.41734,46.169280,6.206707,108,trace
a40,A40,143.46696,46.169454,6.207305,104,trace
a40,A40,143.51658,46.169629,6.207902,96,trace
a40,A40,143.56618,46.169802,6.208501,93,trace
a40,A40,143.61586,46.169981,6.209096,90,trace
a40,A40,143.66568,46.170172,6.209683,91,trace
a40,A40,143.71559,46.170373,6.210263,91,trace
a40,A40,143.76555,46.170585,6.210834,91,trace
a40,A40,143.81550,46.170821,6.211386,91,trace
a40,A40,143.86537,46.171070,6.211926,91,trace
a40,A40,143.91516,46.171326,6.212459,91,trace
a40,A40,143.96491,46.171585,6.212989,91,trace
a40,A40,144.01474,46.171839,6.213524,91,trace
a40,A40,144.06456,46.172093,6.214059,91,trace
a40,A40,144.11440,46.172344,6.214597,91,trace
a40,A40,144.16427,46.172592,6.215137,91,trace
a40,A40,144.21410,46.172845,6.215673,91,trace
a40,A40,144.26393,46.173099,6.216209,91,trace
a40,A40,144.31154,46.173354,6.216742,91,trace
a40,A40,144.35583,46.173613,6.217273,91,trace
a40,A40,144.40187,46.173876,6.217798,91,trace
a40,A40,144.44840,46.174144,6.218318,91,trace
a40,A40,144.49535,46.174421,6.218829,91,trace
a40,A40,144.54285,46.174710,6.219326,91,trace
a40,A40,144.59160,46.175030,6.219780,91,trace
a40,A40,144.64054,46.175356,6.220227,91,trace
a40,A40,144.68949,46.175681,6.220674,91,trace
a40,A40,144.73879,46.176025,6.221087,91,trace
a40,A40,144.78879,46.176406,6.221431,91,trace
a40,A40,144.83878,46.176786,6.221776,91,trace
a40,A40,144.88816,46.177195,6.222038,91,trace
a40,A40,144.93736,46.177613,6.222277,91,trace
a40,A40,144.98615,46.178035,6.222495,91,trace
a40,A40,145.03378,46.178471,6.222654,91,trace
a40,A40,145.08140,46.178906,6.222812,91,trace
a40,A40,145.12877,46.179344,6.222960,91,trace
a40,A40,145.17612,46.179781,6.223107,91,trace
a40,A40,145.24250,46.180218,6.223256,91,trace
a40,A40,145.27459,46.180652,6.223426,91,trace
a40,A40,145.29437,46.181063,6.223682,91,trace
a40,A40,145.32365,46.181424,6.224061,91,trace
a40,A40,145.36079,46.181722,6.224541,91,trace
a40,A40,145.40420,46.181940,6.225104,92,trace
a40,A40,145.45193,46.182066,6.225722,92,trace
a40,A40,145.50153,46.182094,6.226365,93,trace
a40,A40,145.55113,46.182044,6.227009,93,trace
a40,A40,145.59863,46.181914,6.227625,92,trace
a40,A40,145.64345,46.181716,6.228206,90,trace
a40,A40,145.68745,46.181503,6.228777,90,trace
a40,A40,145.73170,46.181294,6.229351,91,trace
a40,A40,145.77608,46.181087,6.229927,91,trace
a40,A40,145.82012,46.180874,6.230498,91,trace
a40,A40,145.86289,46.180642,6.231053,93,trace
a40,A40,145.91580,46.180395,6.231595,97,trace
a40,A40,145.96524,46.180131,6.232120,103,trace
a40,A40,146.01424,46.179845,6.232620,107,trace
a40,A40,146.06376,46.179537,6.233092,110,trace
a40,A40,146.11360,46.179212,6.233538,113,trace
a40,A40,146.16357,46.178871,6.233961,115,trace
a40,A40,146.21354,46.178516,6.234358,116,trace
a40,A40,146.26336,46.178147,6.234727,118,trace
a40,A40,146.31297,46.177767,6.235074,120,trace
a40,A40,146.36237,46.177380,6.235402,121,trace
a40,A40,146.41162,46.176988,6.235719,122,trace
a40,A40,146.46107,46.176603,6.236052,124,trace
a40,A40,146.51069,46.176223,6.236399,126,trace
a40,A40,146.56051,46.175853,6.236765,128,trace
a40,A40,146.61046,46.175496,6.237159,129,trace
a40,A40,146.66043,46.175149,6.237571,129,trace
a40,A40,146.71039,46.174812,6.238000,129,trace
a40,A40,146.76035,46.174475,6.238428,129,trace
a40,A40,146.81032,46.174133,6.238849,129,trace
a40,A40,146.86032,46.173786,6.239260,130,trace
a40,A40,146.91043,46.173422,6.239641,130,trace
a40,A40,146.96026,46.173047,6.239996,130,trace
a40,A40,147.00986,46.172663,6.240332,129,trace
a40,A40,147.05915,46.172269,6.240643,129,trace
a40,A40,147.10812,46.171867,6.240934,130,trace
a40,A40,147.15699,46.171464,6.241220,130,trace
a40,A40,147.20585,46.171060,6.241504,129,trace
a40,A40,147.25512,46.170666,6.241814,129,trace
a40,A40,147.30462,46.170278,6.242142,129,trace
a40,A40,147.35434,46.169899,6.242488,129,trace
a40,A40,147.40426,46.169531,6.242860,130,trace
a40,A40,147.45422,46.169170,6.243247,130,trace
a40,A40,147.50420,46.168819,6.243650,130,trace
a40,A40,147.55409,46.168485,6.244084,130,trace
a40,A40,147.60371,46.168168,6.244543,129,trace
a40,A40,147.65303,46.167865,6.245021,129,trace
a40,A40,147.70187,46.167580,6.245522,130,trace
a40,A40,147.74992,46.167318,6.246049,129,trace
a40,A40,147.79744,46.167069,6.246588,129,trace
a40,A40,147.84444,46.166832,6.247139,130,trace
a40,A40,147.88990,46.166609,6.247702,130,trace
a40,A40,147.93774,46.166395,6.248273,130,trace
a40,A40,147.98752,46.166194,6.248852,130,trace
a40,A40,148.03752,46.166023,6.249452,130,trace
a40,A40,148.08751,46.165861,6.250056,130,trace
a40,A40,148.13751,46.165701,6.250663,130,trace
a40,A40,148.18751,46.165541,6.251268,130,trace
a40,A40,148.23751,46.165381,6.251874,130,trace
a40,A40,148.28751,46.165221,6.252480,130,trace
a40,A40,148.33751,46.165061,6.253086,130,trace
a40,A40,148.38751,46.164902,6.253693,130,trace
a40,A40,148.43750,46.164742,6.254299,130,trace
a40,A40,148.48750,46.164582,6.254905,130,trace
a40,A40,148.53750,46.164421,6.255510,130,trace
a40,A40,148.58750,46.164260,6.256116,130,trace
a40,A40,148.63750,46.164100,6.256722,130,trace
a40,A40,148.68750,46.163941,6.257328,130,trace
a40,A40,148.73749,46.163782,6.257935,130,trace
a40,A40,148.78749,46.163622,6.258541,130,trace
a40,A40,148.83749,46.163461,6.259146,130,trace
a40,A40,148.88778,46.163296,6.259749,130,trace
a40,A40,148.93797,46.163130,6.260352,130,trace
a40,A40,148.98793,46.162962,6.260953,130,trace
a40,A40,149.03792,46.162788,6.261551,130,trace
a40,A40,149.08790,46.162615,6.262149,130,trace
a40,A40,149.13788,46.162441,6.262747,130,trace
a40,A40,149.18787,46.162264,6.263343,130,trace
a40,A40,149.23786,46.162085,6.263938,130,trace
a40,A40,149.28785,46.161905,6.264532,130,trace
a40,A40,149.33783,46.161723,6.265125,130,trace
a40,A40,149.38782,46.161541,6.265718,130,trace
a40,A40,149.43781,46.161358,6.266310,130,trace
a40,A40,149.48780,46.161174,6.266902,130,trace
a40,A40,149.53779,46.160997,6.267497,130,trace
a40,A40,149.58777,46.160817,6.268092,130,trace
a40,A40,149.63776,46.160633,6.268684,130,trace
a40,A40,149.68775,46.160448,6.269274,130,trace
a40,A40,149.73773,46.160260,6.269863,130,trace
a40,A40,149.78770,46.160071,6.270452,130,trace
a40,A40,149.83769,46.159885,6.271041,130,trace
a40,A40,149.88769,46.159699,6.271632,130,trace
a40,A40,149.93770,46.159513,6.272222,130,trace
a40,A40,149.98771,46.159326,6.272812,130,trace
a40,A40,150.03772,46.159140,6.273402,130,trace
a40,A40,150.08772,46.158953,6.273992,130,trace
a40,A40,150.13773,46.158765,6.274581,130,trace
a40,A40,150.18773,46.158578,6.275170,130,trace
a40,A40,150.23774,46.158391,6.275760,130,trace
a40,A40,150.28774,46.158204,6.276349,130,trace
a40,A40,150.33775,46.158016,6.276938,130,trace
a40,A40,150.38775,46.157829,6.277528,130,trace
a40,A40,150.43776,46.157643,6.278118,130,trace
a40,A40,150.48777,46.157463,6.278712,130,trace
a40,A40,150.53778,46.157286,6.279308,130,trace
a40,A40,150.58778,46.157112,6.279906,130,trace
a40,A40,150.63777,46.156942,6.280506,130,trace
a40,A40,150.68775,46.156774,6.281107,130,trace
a40,A40,150.73773,46.156606,6.281709,130,trace
a40,A40,150.78772,46.156437,6.282310,130,trace
a40,A40,150.83770,46.156270,6.282911,130,trace
a40,A40,150.88754,46.156103,6.283513,130,trace
a40,A40,150.93727,46.155937,6.284116,130,trace
a40,A40,150.98724,46.155769,6.284717,128,trace
a40,A40,151.03721,46.155601,6.285318,126,trace
a40,A40,151.08718,46.155432,6.285920,123,trace
a40,A40,151.13715,46.155265,6.286521,120,trace
a40,A40,151.18712,46.155098,6.287123,119,trace
a40,A40,151.23709,46.154930,6.287725,116,trace
a40,A40,151.28706,46.154763,6.288326,114,trace
a40,A40,151.33703,46.154595,6.288928,112,trace
a40,A40,151.38700,46.154431,6.289531,109,trace
a40,A40,151.43698,46.154268,6.290136,107,trace
a40,A40,151.48696,46.154107,6.290741,104,trace
a40,A40,151.53694,46.153949,6.291348,102,trace
a40,A40,151.58692,46.153796,6.291957,99,trace
a40,A40,151.63687,46.153635,6.292562,94,trace
a40,A40,151.68676,46.153453,6.293155,89,trace
a40,A40,151.73672,46.153283,6.293755,82,trace
a40,A40,151.78669,46.153115,6.294356,66,trace
a40,A40,151.79668,46.153082,6.294477,59,trace
a40,A40,151.80667,46.153048,6.294597,51,trace
a40,A40,151.81667,46.153015,6.294718,47,trace
a40,A40,151.82666,46.152982,6.294838,42,trace
a40,A40,151.83666,46.152950,6.294959,39,trace
a40,A40,151.84666,46.152918,6.295081,37,trace
a40,A40,151.85665,46.152887,6.295202,37,trace
a40,A40,151.86665,46.152856,6.295324,40,trace
a40,A40,151.87738,46.152826,6.295446,44,trace
a40,A40,151.88853,46.152795,6.295568,49,trace
a40,A40,151.89850,46.152764,6.295689,51,trace
a40,A40,151.90846,46.152733,6.295811,56,trace
a40,A40,151.91843,46.152702,6.295933,62,trace
a40,A40,151.92839,46.152671,6.296055,66,trace
a40,A40,151.93835,46.152640,6.296177,69,trace
a40,A40,151.94831,46.152610,6.296299,71,trace
a40,A40,151.95828,46.152579,6.296420,73,trace
a40,A40,151.96824,46.152548,6.296542,77,trace
a40,A40,151.97819,46.152518,6.296664,80,trace
a40,A40,152.02788,46.152375,6.297279,88,trace
a40,A40,152.07770,46.152219,6.297887,97,trace
a40,A40,152.12759,46.152056,6.298491,104,trace
a40,A40,152.17745,46.151897,6.299098,109,trace
a40,A40,152.22727,46.151743,6.299706,114,trace
a40,A40,152.27707,46.151590,6.300316,118,trace
a40,A40,152.32691,46.151433,6.300923,121,trace
a40,A40,152.37679,46.151271,6.301528,123,trace
a40,A40,152.42672,46.151104,6.302130,124,trace
a40,A40,152.47669,46.150927,6.302726,126,trace
a40,A40,152.52667,46.150738,6.303314,127,trace
a40,A40,152.57665,46.150540,6.303896,128,trace
a40,A40,152.62659,46.150332,6.304470,129,trace
a40,A40,152.67645,46.150114,6.305037,129,trace
a40,A40,152.72624,46.149889,6.305598,129,trace
a40,A40,152.77594,46.149656,6.306153,129,trace
a40,A40,152.82542,46.149411,6.306696,129,trace
a40,A40,152.87624,46.149158,6.307232,129,trace
a40,A40,152.92770,46.148898,6.307760,130,trace
a40,A40,152.97661,46.148625,6.308275,130,trace
a40,A40,153.02573,46.148345,6.308782,130,trace
a40,A40,153.07502,46.148058,6.309280,130,trace
a40,A40,153.12457,46.147759,6.309764,130,trace
a40,A40,153.17428,46.147451,6.310237,130,trace
a40,A40,153.22408,46.147138,6.310700,130,trace
a40,A40,153.27398,46.146816,6.311153,130,trace
a40,A40,153.32396,46.146483,6.311588,130,trace
a40,A40,153.37396,46.146144,6.312013,130,trace
a40,A40,153.42396,46.145799,6.312429,130,trace
a40,A40,153.47390,46.145444,6.312825,130,trace
a40,A40,153.52377,46.145084,6.313212,130,trace
a40,A40,153.57357,46.144718,6.313588,130,trace
a40,A40,153.62322,46.144344,6.313948,130,trace
a40,A40,153.67278,46.143967,6.314301,130,trace
a40,A40,153.72224,46.143588,6.314646,130,trace
a40,A40,153.77150,46.143201,6.314977,130,trace
a40,A40,153.82042,46.142807,6.315289,130,trace
a40,A40,153.87018,46.142408,6.315586,130,trace
a40,A40,153.92172,46.142003,6.315865,130,trace
a40,A40,153.97178,46.141591,6.316123,130,trace
a40,A40,154.02171,46.141177,6.316373,130,trace
a40,A40,154.07167,46.140760,6.316616,130,trace
a40,A40,154.12171,46.140337,6.316832,130,trace
a40,A40,154.17174,46.139911,6.317037,130,trace
a40,A40,154.22177,46.139482,6.317233,130,trace
a40,A40,154.27178,46.139052,6.317419,130,trace
a40,A40,154.32178,46.138622,6.317603,130,trace
a40,A40,154.37177,46.138191,6.317785,130,trace
a40,A40,154.42173,46.137758,6.317960,130,trace
a40,A40,154.47170,46.137326,6.318137,129,trace
a40,A40,154.52168,46.136894,6.318316,129,trace
a40,A40,154.57166,46.136463,6.318495,127,trace
a40,A40,154.62166,46.136032,6.318679,126,trace
a40,A40,154.67168,46.135602,6.318869,126,trace
a40,A40,154.72170,46.135175,6.319067,127,trace
a40,A40,154.77174,46.134752,6.319286,128,trace
a40,A40,154.82171,46.134335,6.319525,128,trace
a40,A40,154.87132,46.133921,6.319777,129,trace
a40,A40,154.92004,46.133511,6.320041,129,trace
a40,A40,154.96973,46.133107,6.320323,129,trace
a40,A40,155.01965,46.132708,6.320622,129,trace
a40,A40,155.06961,46.132316,6.320939,129,trace
a40,A40,155.11954,46.131931,6.321273,129,trace
a40,A40,155.16946,46.131548,6.321610,129,trace
a40,A40,155.21938,46.131165,6.321948,129,trace
a40,A40,155.26928,46.130783,6.322290,130,trace
a40,A40,155.31919,46.130401,6.322630,130,trace
a40,A40,155.36911,46.130017,6.322967,129,trace
a40,A40,155.41905,46.129630,6.323297,128,trace
a40,A40,155.46901,46.129241,6.323620,126,trace
a40,A40,155.51897,46.128850,6.323940,124,trace
a40,A40,155.56893,46.128459,6.324258,121,trace
a40,A40,155.61889,46.128067,6.324575,122,trace
a40,A40,155.66885,46.127674,6.324888,123,trace
a40,A40,155.71880,46.127278,6.325194,125,trace
a40,A40,155.76874,46.126879,6.325491,127,trace
a40,A40,155.81865,46.126477,6.325780,128,trace
a40,A40,155.86847,46.126075,6.326069,128,trace
a40,A40,155.91816,46.125673,6.326358,129,trace
a40,A40,155.96807,46.125272,6.326650,129,trace
a40,A40,156.01799,46.124871,6.326941,129,trace
a40,A40,156.06790,46.124470,6.327234,130,trace
a40,A40,156.11785,46.124071,6.327533,129,trace
a40,A40,156.16783,46.123674,6.327836,129,trace
a40,A40,156.21782,46.123279,6.328144,130,trace
a40,A40,156.26783,46.122886,6.328456,130,trace
a40,A40,156.31786,46.122495,6.328777,129,trace
a40,A40,156.36789,46.122108,6.329105,129,trace
a40,A40,156.41793,46.121724,6.329441,130,trace
a40,A40,156.46796,46.121343,6.329785,130,trace
a40,A40,156.49493,46.121138,6.329971,130,trace
a40,A40,156.84900,46.118560,6.332685,,pr
a40,A40,156.87120,46.118342,6.332751,144,trace
a40,A40,156.92118,46.117992,6.333157,144,trace
a40,A40,156.97117,46.117641,6.333563,144,trace
a40,A40,157.02115,46.117291,6.333969,144,trace
a40,A40,157.07111,46.116948,6.334386,144,trace
a40,A40,157.12108,46.116604,6.334802,144,trace
a40,A40,157.17104,46.116260,6.335219,144,trace
a40,A40,157.22100,46.115916,6.335637,144,trace
a40,A40,157.27095,46.115575,6.336058,144,trace
a40,A40,157.32091,46.115233,6.336479,144,trace
a40,A40,157.37086,46.114891,6.336899,144,trace
a40,A40,157.42083,46.114547,6.337315,144,trace
a40,A40,157.47079,46.114202,6.337730,144,trace
a40,A40,157.52076,46.113856,6.338143,144,trace
a40,A40,157.57074,46.113503,6.338544,144,trace
a40,A40,157.62071,46.113147,6.338938,144,trace
a40,A40,157.67066,46.112786,6.339324,144,trace
a40,A40,157.72060,46.112424,6.339707,144,trace
a40,A40,157.77054,46.112062,6.340090,144,trace
a40,A40,157.82044,46.111695,6.340464,144,trace
a40,A40,157.87058,46.111327,6.340836,144,trace
a40,A40,157.92122,46.110957,6.341202,144,trace
a40,A40,157.97138,46.110578,6.341550,144,trace
a40,A40,158.02136,46.110195,6.341889,144,trace
a40,A40,158.07133,46.109813,6.342229,144,trace
a40,A40,158.12131,46.109430,6.342568,144,trace
a40,A40,158.17129,46.109047,6.342907,144,trace
a40,A40,158.22128,46.108660,6.343235,144,trace
a40,A40,158.27128,46.108271,6.343559,144,trace
a40,A40,158.32128,46.107881,6.343881,144,trace
a40,A40,158.37129,46.107492,6.344204,144,trace
a40,A40,158.42129,46.107103,6.344527,144,trace
a40,A40,158.47129,46.106711,6.344845,144,trace
a40,A40,158.52127,46.106317,6.345154,144,trace
a40,A40,158.57124,46.105919,6.345456,144,trace
a40,A40,158.62120,46.105520,6.345753,144,trace
a40,A40,158.67114,46.105119,6.346046,144,trace
a40,A40,158.72105,46.104717,6.346333,144,trace
a40,A40,158.77093,46.104312,6.346615,142,trace
a40,A40,158.82081,46.103908,6.346896,140,trace
a40,A40,158.87077,46.103508,6.347191,136,trace
a40,A40,158.92074,46.103108,6.347487,133,trace
a40,A40,158.97070,46.102709,6.347785,131,trace
a40,A40,159.02065,46.102310,6.348081,130,trace
a40,A40,159.07061,46.101911,6.348379,130,trace
a40,A40,159.12058,46.101513,6.348679,130,trace
a40,A40,159.17056,46.101117,6.348985,130,trace
a40,A40,159.22055,46.100723,6.349295,130,trace
a40,A40,159.27054,46.100329,6.349608,130,trace
a40,A40,159.32054,46.099936,6.349921,129,trace
a40,A40,159.37053,46.099543,6.350234,129,trace
a40,A40,159.42052,46.099150,6.350547,129,trace
a40,A40,159.47052,46.098756,6.350860,130,trace
a40,A40,159.52051,46.098365,6.351177,130,trace
a40,A40,159.57051,46.097976,6.351502,130,trace
a40,A40,159.62049,46.097591,6.351835,129,trace
a40,A40,159.67045,46.097210,6.352178,130,trace
a40,A40,159.72037,46.096832,6.352528,130,trace
a40,A40,159.77027,46.096456,6.352882,130,trace
a40,A40,159.82015,46.096082,6.353240,130,trace
a40,A40,159.86868,46.095712,6.353608,130,trace
a40,A40,159.91743,46.095345,6.353982,130,trace
a40,A40,159.96729,46.094982,6.354362,130,trace
a40,A40,160.01716,46.094618,6.354742,130,trace
a40,A40,160.06706,46.094257,6.355127,130,trace
a40,A40,160.11698,46.093898,6.355517,130,trace
a40,A40,160.16695,46.093545,6.355916,130,trace
a40,A40,160.21694,46.093193,6.356320,130,trace
a40,A40,160.26693,46.092844,6.356727,130,trace
a40,A40,160.31693,46.092498,6.357139,130,trace
a40,A40,160.36694,46.092153,6.357555,130,trace
a40,A40,160.41695,46.091812,6.357976,130,trace
a40,A40,160.46695,46.091474,6.358404,130,trace
a40,A40,160.51694,46.091140,6.358835,130,trace
a40,A40,160.56691,46.090807,6.359271,130,trace
a40,A40,160.61687,46.090478,6.359711,130,trace
a40,A40,160.66679,46.090153,6.360158,130,trace
a40,A40,160.71669,46.089830,6.360608,130,trace
a40,A40,160.76657,46.089508,6.361060,130,trace
a40,A40,160.81636,46.089194,6.361523,130,trace
a40,A40,160.86545,46.088882,6.361989,130,trace
a40,A40,160.91425,46.088572,6.362457,130,trace
a40,A40,160.96421,46.088264,6.362929,130,trace
a40,A40,161.01418,46.087962,6.363408,130,trace
a40,A40,161.06415,46.087662,6.363890,130,trace
a40,A40,161.11413,46.087364,6.364374,130,trace
a40,A40,161.16410,46.087070,6.364864,130,trace
a40,A40,161.21406,46.086778,6.365356,130,trace
a40,A40,161.26403,46.086487,6.365849,130,trace
a40,A40,161.31398,46.086199,6.366346,130,trace
a40,A40,161.36393,46.085911,6.366843,130,trace
a40,A40,161.41388,46.085623,6.367340,130,trace
a40,A40,161.46384,46.085334,6.367836,129,trace
